"opr_date","nodename","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","updated_at"
2024-05-05,SCL,831.81,788.92,773.64,769.55,773.31,788.86,808.66,881.74,939.72,994.71,999.05,1059.95,1053.71,1036.76,1020.53,1019.94,1025.97,1034.22,1065.18,1068.47,1077.76,1041.50,961.69,883.85,2024-05-05 07:19:06.882 -0700
2024-05-05,VEA-TAC,48.70,50.70,49.70,50.00,51.70,53.50,49.00,53.42,53.98,52.90,53.80,58.42,61.60,61.48,59.18,58.53,59.13,59.00,58.28,57.00,60.44,59.96,56.36,55.01,2024-05-05 07:19:06.882 -0700
2024-05-05,LADWP,2086.70,1970.30,1913.20,1904.70,1858.30,1880.20,1894.80,1866.90,1904.60,1893.10,1808.60,1803.50,1760.40,1790.80,1831.80,1900.60,2088.70,2156.00,2347.20,2407.20,2531.40,2431.30,2281.80,2140.00,2024-05-05 07:19:06.882 -0700
2024-05-05,PGE-TAC,8661.36,8202.91,7988.95,7869.57,7789.24,7934.52,7962.50,7912.64,7016.19,5997.53,5734.84,4902.49,4455.18,4343.50,4217.37,4506.94,5236.27,6521.07,8221.51,8996.93,9532.07,9433.73,8908.86,8357.30,2024-05-05 07:19:06.882 -0700
2024-05-05,PNM,1224.50,1201.90,1187.40,1186.90,1204.70,1229.10,1189.00,1174.50,1169.30,1170.90,1159.10,1223.00,1228.00,1276.30,1317.30,1413.70,1470.50,1534.90,1537.10,1574.20,1525.40,1450.40,1360.90,1305.90,2024-05-05 07:19:06.882 -0700
2024-05-06,BPAT,5558.90,5430.30,5422.40,5516.90,5736.60,6276.50,6670.10,7053.70,7012.30,6891.80,6978.00,6888.90,6980.70,6886.30,6791.50,6652.20,6707.80,6795.20,6845.50,6857.40,6809.60,6726.80,6304.10,6010.30,2024-05-06 07:17:52.213 -0700
2024-05-06,AVA,920.70,913.00,903.70,911.90,972.40,1075.90,1224.50,1303.60,1313.20,1286.70,1262.60,1248.20,1224.10,1204.40,1179.00,1149.30,1153.10,1170.90,1152.60,1154.00,1144.30,1116.60,1023.40,959.40,2024-05-06 07:17:52.213 -0700
2024-05-06,VEA-TAC,44.20,44.90,51.10,55.36,56.86,65.22,68.06,66.86,63.34,60.64,51.58,49.76,49.33,48.88,47.87,50.83,52.99,54.71,54.55,53.74,54.66,51.70,46.88,43.92,2024-05-06 07:17:52.213 -0700
2024-05-06,TIDC,233.20,235.40,235.20,231.90,243.40,257.60,279.80,291.40,283.30,270.40,270.50,262.40,257.60,264.40,267.80,275.10,284.30,298.50,315.40,315.50,317.30,310.30,291.20,273.90,2024-05-06 07:17:52.213 -0700
2024-05-06,NWMT,1065.60,1082.30,1078.75,1102.20,1164.90,1257.25,1353.25,1388.20,1411.50,1416.70,1421.55,1409.40,1369.40,1360.20,1348.70,1336.20,1346.75,1352.10,1347.90,1338.70,1317.50,1255.20,1198.10,1167.35,2024-05-06 07:17:52.213 -0700
2024-04-16,SDGE-TAC,1957.40,1923.30,1870.00,1825.00,1834.00,1957.00,2070.20,2092.60,1929.00,1520.70,1226.60,1245.00,1133.90,1097.50,1189.50,1346.10,1584.00,1894.00,2192.90,2428.40,2422.70,2321.70,2139.00,1975.40,2024-04-16 07:19:15.923 -0700
2024-04-05,NEVP,3443.54,3377.27,3318.55,3349.20,3395.39,3618.95,3688.21,3695.38,3681.09,3551.84,3570.79,3443.59,3250.61,3312.94,3348.74,3430.95,3569.89,3690.44,3898.33,4068.24,4050.30,3953.32,3812.78,3655.44,2024-04-05 07:19:32.990 -0700
2024-02-23,AZPS,2821.90,2788.20,2804.30,2873.80,3137.30,3488.10,3588.90,3368.30,2921.10,2716.40,2494.20,2429.80,2296.00,2415.10,2629.80,2895.80,3172.00,3367.10,3459.40,3427.00,3326.50,3171.50,2995.70,2841.70,2024-02-23 02:20:16.322 -0800
2024-03-25,BPAT,5669.20,5592.80,5511.40,5685.10,5937.60,6396.00,7028.60,7397.10,7447.70,7259.60,7241.90,7064.60,7016.40,7007.00,6939.90,6831.40,6849.80,6932.90,6980.40,7036.00,7025.50,6742.00,6215.00,5868.10,2024-03-25 07:19:49.019 -0700
2024-03-27,SCE-TAC,8562.70,8059.00,7882.10,7677.20,8217.70,8634.00,9421.60,9779.40,9296.20,8771.50,8052.60,8033.20,7450.60,7289.80,7472.40,7755.50,8150.50,8737.40,9623.70,10561.80,10666.60,10360.20,9753.40,9114.80,2024-03-27 07:19:30.506 -0700
2024-04-22,BCHA,5971.70,5855.60,5881.40,5881.00,6056.00,6435.00,7016.10,7585.90,7676.40,7600.70,7392.40,7327.70,7270.30,7112.10,7041.70,6986.40,7079.20,7246.70,7201.90,7157.60,7233.60,7146.40,6694.30,6260.60,2024-04-22 07:19:04.016 -0700
2024-05-01,PACNW,23929.14,23664.46,23675.56,23747.33,25110.61,27136.96,29422.87,30688.95,30508.79,29577.95,28927.93,28331.57,27745.62,27252.53,26866.45,26570.90,26822.25,27208.85,27542.22,27604.78,27744.89,27318.70,25569.87,24111.04,2024-05-01 07:19:10.506 -0700
2024-05-02,SDGE-TAC,2048.70,1996.40,1929.20,1829.30,1860.30,1950.90,2064.80,2117.80,2119.70,1974.60,1683.80,1647.60,1489.40,1083.80,1099.60,1316.50,1529.20,1837.30,2198.20,2383.60,2428.10,2343.00,2174.90,2027.50,2024-05-02 07:19:10.193 -0700
2024-05-03,NEVP,3659.81,3495.07,3395.55,3336.11,3347.89,3438.72,3507.43,3586.40,3655.67,3676.44,3715.49,3841.13,4006.89,4179.50,4365.95,4663.80,4898.39,4959.57,4885.07,4814.38,4726.40,4515.34,4259.61,3999.10,2024-05-03 07:19:09.822 -0700
2024-05-04,SDGE-TAC,2022.20,1971.50,1882.80,1823.70,1823.00,1800.40,1821.70,1852.30,1935.20,1925.60,1577.80,1510.60,1471.80,1404.30,1406.70,1492.80,1625.40,1823.80,2165.80,2295.60,2323.00,2249.70,2122.20,1987.20,2024-05-04 07:19:07.980 -0700
2024-05-05,NWMT,1122.80,1100.60,1080.75,1106.05,1126.25,1125.25,1188.95,1216.35,1241.55,1272.80,1293.05,1263.90,1253.45,1243.60,1249.80,1272.10,1291.95,1286.35,1295.00,1300.30,1297.25,1224.95,1159.90,1131.20,2024-05-05 07:19:06.882 -0700
2024-05-06,PACNW,22502.65,22018.91,21883.25,22052.02,23060.12,25057.99,27306.69,29073.15,29084.25,28826.63,28709.64,28345.63,28192.87,27843.86,27470.87,27131.43,27306.86,27832.98,27843.57,27820.01,27814.76,27394.12,25644.94,24145.03,2024-05-06 07:17:52.213 -0700
2024-05-06,EPE,779.00,746.60,721.40,730.50,763.60,796.00,826.70,854.60,877.20,851.90,917.60,941.00,983.60,1045.50,1123.20,1206.90,1224.90,1229.90,1196.00,1174.50,1090.50,984.40,881.40,813.50,2024-05-06 07:17:52.213 -0700
2024-05-06,PSEI,2280.53,2189.69,2169.03,2165.85,2307.48,2535.41,2846.60,3066.14,3055.06,3023.77,2958.46,2938.95,2892.06,2835.74,2797.20,2757.08,2834.06,2931.74,2947.95,2952.85,2959.21,2888.00,2653.46,2441.16,2024-05-06 07:17:52.213 -0700
2024-05-06,LADWP,2048.60,1934.30,1914.10,1883.70,1903.00,2029.60,2135.10,2268.20,2289.40,2288.50,2269.00,2273.20,2273.30,2257.90,2266.60,2354.40,2468.80,2557.60,2603.60,2619.80,2663.50,2558.30,2407.00,2248.80,2024-05-06 07:17:52.213 -0700
2024-05-06,PNM,1348.80,1316.00,1274.90,1301.80,1357.90,1416.40,1429.30,1401.70,1333.70,1298.20,1255.00,1317.00,1293.00,1305.70,1328.80,1390.00,1457.30,1474.90,1487.10,1507.70,1486.80,1418.30,1341.30,1292.20,2024-05-06 07:17:52.213 -0700
2024-05-06,TEPC,979.90,926.70,902.00,896.15,914.15,953.10,992.70,960.50,907.80,775.90,829.75,865.25,896.20,945.55,1007.50,1123.85,1227.35,1290.10,1342.75,1315.10,1274.55,1197.65,1098.20,1002.90,2024-05-06 07:17:52.213 -0700
2024-05-06,PGE,2138.60,2042.94,2023.34,2026.60,2124.36,2316.70,2546.90,2717.55,2687.38,2748.47,2753.00,2639.40,2623.45,2647.20,2608.64,2581.51,2593.77,2643.77,2666.62,2686.85,2713.05,2666.51,2476.18,2306.86,2024-05-06 07:17:52.213 -0700
2024-05-06,SRP,2796.03,2678.51,2561.84,2525.43,2511.35,2710.04,2862.89,2901.02,2888.63,2952.62,3020.76,3110.67,3188.37,3387.43,3567.47,3803.41,3956.24,4017.98,4033.03,3906.68,3810.98,3575.48,3284.07,2991.32,2024-05-06 07:17:52.213 -0700
2024-05-07,SCL,843.80,826.75,822.06,809.26,854.87,943.47,1058.37,1154.70,1165.50,1146.66,1085.07,1086.87,1065.93,1041.91,1016.71,1006.88,1018.05,1031.26,1030.66,1028.68,1036.67,1031.66,962.82,891.54,2024-05-07 07:17:58.990 -0700
2024-05-07,SRP,2811.29,2714.11,2595.61,2546.34,2570.40,2720.07,2860.27,2912.20,2971.22,2935.20,3079.66,3249.03,3388.87,3635.15,3827.18,4057.17,4209.70,4251.25,4269.32,4098.41,4017.75,3772.51,3447.18,3140.63,2024-05-07 07:17:58.990 -0700
2024-05-07,BPAT,5740.10,5586.90,5611.10,5644.70,5914.90,6462.40,7147.30,7213.50,7186.90,6935.10,6742.10,6568.90,6555.70,6466.30,6386.70,6288.30,6336.50,6413.50,6506.30,6502.40,6533.20,6464.60,6098.10,5808.60,2024-05-07 07:17:58.990 -0700
2024-05-07,IPCO,1615.50,1588.30,1584.10,1643.10,1733.70,1915.40,2032.60,2050.20,2001.70,1929.50,1954.20,1979.00,1922.80,1872.40,1826.70,1826.60,1815.10,1835.80,1872.30,1896.80,1904.10,1824.20,1709.90,1659.40,2024-05-07 07:17:58.990 -0700
2024-05-07,BCHA,5970.60,5794.20,5724.30,5685.20,5823.80,6163.10,6683.10,7230.10,7383.40,7309.60,7227.20,7187.40,7096.20,7010.70,6889.10,6893.30,6982.80,7113.30,7089.40,6972.00,6988.80,6977.60,6571.20,6143.10,2024-05-07 07:17:58.990 -0700
2024-05-07,PACW,2017.40,1969.60,1978.80,1991.90,2107.50,2335.10,2629.30,2702.80,2683.10,2532.50,2457.30,2375.50,2315.30,2268.20,2217.40,2167.50,2186.60,2218.10,2287.50,2316.70,2347.90,2325.20,2175.50,2034.10,2024-05-07 07:17:58.990 -0700
2024-05-07,SDGE-TAC,2079.53,1972.80,1861.81,1784.22,1814.42,1909.02,2029.07,2039.50,1830.76,1410.37,1353.23,1115.47,1066.81,1030.42,1101.51,1321.75,1572.99,1891.12,2219.30,2391.22,2440.04,2344.29,2174.36,2013.61,2024-05-07 07:17:58.990 -0700
2024-05-07,TEPC,936.85,895.80,889.30,872.40,899.40,944.20,962.30,957.45,861.85,771.45,845.45,849.30,912.10,998.70,1091.35,1220.15,1328.40,1377.50,1414.25,1384.20,1334.95,1244.95,1135.05,1032.35,2024-05-07 07:17:58.990 -0700
2024-05-07,PACNW,23187.82,22622.87,22545.95,22663.17,23690.26,25807.32,28346.55,29603.90,29567.10,28720.19,28087.97,27692.11,27273.95,26836.01,26403.01,26162.04,26422.62,26873.97,27100.86,27076.49,27252.74,26925.58,25246.27,23749.38,2024-05-07 07:17:58.990 -0700
2024-04-16,BCHA,6321.71,6170.42,6122.10,6169.06,6336.26,6759.95,7445.49,8016.80,8128.47,8016.39,7888.39,7744.03,7695.15,7550.66,7464.67,7454.99,7527.11,7663.98,7722.24,7728.81,7793.44,7525.84,7053.27,6635.35,2024-04-16 07:19:15.923 -0700
2024-04-13,TEPC,985.45,940.00,904.90,903.60,913.45,921.20,975.10,975.50,834.65,791.50,795.00,809.10,865.40,944.90,1013.30,1111.35,1215.15,1281.00,1261.10,1302.05,1243.45,1174.55,1116.05,1028.50,2024-04-13 07:19:08.723 -0700
2024-04-13,TPWR,426.20,406.90,401.90,403.07,417.70,434.90,466.30,491.17,509.50,506.17,502.10,477.83,458.73,441.13,427.43,427.63,432.73,435.90,437.33,444.07,458.20,449.00,428.53,405.07,2024-04-13 07:19:08.723 -0700
2024-04-13,NWMT,1086.80,1070.70,1054.65,1072.55,1091.65,1129.60,1183.50,1245.15,1242.20,1212.55,1242.85,1231.60,1242.85,1245.55,1254.75,1281.30,1278.15,1250.20,1233.40,1256.40,1244.70,1186.30,1130.60,1108.50,2024-04-13 07:19:08.723 -0700
2024-04-11,PACNW,22995.38,22562.88,22464.42,22814.19,24011.71,26095.08,28472.75,30057.30,30196.36,29419.56,28604.08,27864.63,27610.44,27288.26,26860.07,26809.27,27165.77,27705.97,27912.72,28059.01,28100.06,26930.44,25153.11,23609.93,2024-04-11 07:19:18.490 -0700
2024-04-08,EPE,661.70,639.70,663.40,656.40,724.00,810.50,810.60,821.80,775.20,743.60,755.20,765.00,773.70,783.70,824.50,864.90,900.40,910.60,936.80,934.20,869.90,787.10,722.30,665.00,2024-04-08 07:19:47.622 -0700
2024-03-29,NEVP,3507.30,3350.40,3305.10,3309.70,3339.00,3451.70,3537.40,3555.90,3472.20,3433.40,3338.40,3260.50,3192.20,3216.10,3282.80,3366.40,3491.60,3596.00,3814.60,3933.80,3881.00,3775.60,3641.00,3490.20,2024-03-29 07:19:22.086 -0700
2024-03-28,EPE,700.63,688.51,688.67,708.53,762.67,847.91,865.16,833.31,787.71,754.69,739.38,736.47,754.86,781.64,822.60,878.06,902.58,918.86,955.12,960.45,918.79,849.90,777.83,728.61,2024-03-28 07:19:47.859 -0700
2024-03-31,SDGE-TAC,1947.70,1955.50,1871.30,1839.50,1805.20,1836.60,1873.70,1873.80,1671.10,1398.10,1398.10,1106.90,823.20,823.80,828.40,1023.10,1267.20,1632.10,1949.60,2232.20,2226.50,2167.30,2051.20,1924.50,2024-03-31 07:19:43.009 -0700
2024-04-14,PACE,4490.73,4353.88,4357.26,4327.42,4409.55,4479.35,4580.21,4694.04,4587.97,4551.93,4615.59,4694.77,4712.30,4753.36,4815.96,4888.13,4999.31,5090.16,5183.78,5356.36,5294.22,5006.18,4688.67,4559.14,2024-04-14 07:19:08.329 -0700
2024-04-19,TPWR,418.90,405.93,402.97,417.73,438.40,492.07,552.17,571.63,568.10,532.40,497.13,490.63,500.43,488.93,477.40,473.60,472.43,471.93,467.37,462.60,476.60,458.20,427.90,398.27,2024-04-19 07:19:08.069 -0700
2024-06-29,PSEI,2061.90,1961.20,1887.20,1857.80,1829.50,1869.40,1947.20,2092.90,2232.50,2335.00,2452.80,2509.10,2538.10,2516.90,2504.00,2508.90,2548.40,2562.40,2542.30,2538.90,2505.30,2490.40,2412.50,2261.60,2024-06-29 07:17:54.336 -0700
2024-05-07,SCE-TAC,8477.00,8151.10,7910.80,7915.20,8093.20,8508.50,8979.30,9049.50,8737.80,7961.90,7527.90,7231.60,7149.80,7218.90,7430.00,8122.00,8658.70,9216.40,9710.10,10168.10,10520.10,10290.90,9710.30,9018.20,2024-05-07 07:17:58.990 -0700
2024-05-07,PSEI,2296.99,2254.42,2228.95,2252.36,2388.34,2656.16,2989.05,3184.82,3117.15,3031.75,2893.34,2836.08,2750.66,2687.92,2642.17,2606.88,2660.50,2727.44,2753.28,2767.45,2831.25,2822.61,2608.23,2406.74,2024-05-07 07:17:58.990 -0700
2024-04-14,BANC,1464.40,1464.55,1435.40,1429.20,1464.65,1508.75,1652.20,1631.00,1663.80,1678.25,1684.35,1690.40,1704.50,1720.85,1731.00,1770.20,1805.55,1832.25,1845.80,1866.40,1770.75,1636.60,1526.15,1474.05,2024-04-14 07:19:08.329 -0700
2024-04-14,PGE,1976.10,1881.23,1878.03,1855.07,1850.27,1916.50,1986.60,2102.97,2214.73,2184.26,2199.83,2159.37,2156.80,2137.13,2130.00,2179.67,2239.40,2348.10,2418.13,2466.73,2492.46,2353.87,2206.43,2063.33,2024-04-14 07:19:08.329 -0700
2024-04-14,PSEI,2188.80,2112.10,2049.40,2086.00,2158.20,2280.80,2468.70,2587.90,2664.10,2695.60,2609.50,2559.20,2508.90,2402.20,2315.50,2341.00,2399.90,2461.20,2575.60,2636.10,2682.40,2585.40,2380.40,2211.30,2024-04-14 07:19:08.329 -0700
2024-04-14,SDGE-TAC,1944.89,1868.49,1814.65,1795.30,1761.48,1808.82,1803.91,1811.06,1606.82,1278.90,1097.34,945.55,834.58,775.75,923.14,1073.25,1370.10,1705.70,2051.54,2257.34,2293.03,2197.65,2029.83,1902.59,2024-04-14 07:19:08.329 -0700
2024-04-16,VEA-TAC,48.90,50.60,51.70,59.20,61.50,68.70,75.40,75.10,71.20,63.40,53.50,54.90,49.40,50.90,51.70,52.40,55.00,58.70,57.10,59.90,59.50,54.40,50.30,47.20,2024-04-16 07:19:15.923 -0700
2024-04-16,PNM,1305.30,1344.20,1389.70,1364.60,1468.10,1533.70,1509.40,1430.00,1360.50,1271.10,1269.50,1230.90,1245.20,1267.40,1278.20,1320.60,1376.40,1404.90,1437.30,1519.70,1486.40,1430.80,1374.20,1323.40,2024-04-16 07:19:15.923 -0700
2024-04-16,AVA,912.10,887.40,890.20,889.10,959.50,1068.80,1211.40,1284.60,1311.20,1257.80,1271.40,1242.50,1199.50,1169.30,1149.90,1131.40,1151.60,1173.80,1192.30,1218.40,1213.50,1166.50,1078.00,1009.50,2024-04-16 07:19:15.923 -0700
2024-04-16,NWMT,1113.10,1095.05,1085.75,1116.00,1170.20,1264.00,1330.40,1361.95,1353.05,1328.20,1323.80,1312.65,1309.30,1301.00,1288.80,1304.15,1314.35,1335.80,1344.20,1358.25,1319.10,1247.80,1193.95,1171.05,2024-04-16 07:19:15.923 -0700
2024-04-16,LADWP,2154.90,2080.50,2040.80,1997.70,2035.50,2123.90,2298.70,2442.50,2424.60,2391.90,2382.50,2375.20,2361.80,2396.50,2476.60,2562.80,2635.30,2720.90,2720.10,2784.80,2778.50,2679.50,2505.80,2323.20,2024-04-16 07:19:15.923 -0700
2024-04-17,CA ISO-TAC,18973.85,18148.57,17560.29,17394.28,17767.48,18817.78,20405.95,20566.79,19320.72,17169.61,16440.85,15507.85,14390.90,14148.14,14702.91,16108.75,17560.58,19537.25,21706.26,23157.88,23549.26,22704.63,21324.56,19910.78,2024-04-17 07:19:11.546 -0700
2024-04-17,LADWP,2203.70,2087.80,2010.60,1951.50,2030.50,2103.50,2249.50,2379.10,2434.40,2377.10,2364.00,2386.00,2383.10,2473.30,2567.20,2672.40,2732.90,2744.70,2791.10,2809.90,2777.00,2661.60,2509.10,2329.80,2024-04-17 07:19:11.546 -0700
2024-04-17,SCL,907.50,883.60,876.20,879.80,939.70,1035.50,1162.90,1253.50,1248.60,1201.80,1149.30,1130.60,1114.00,1087.10,1058.90,1052.80,1061.60,1066.00,1066.70,1075.50,1094.10,1077.90,1001.20,936.90,2024-04-17 07:19:11.546 -0700
2024-04-17,PGE,2157.95,2108.90,2111.76,2122.84,2279.43,2469.09,2727.37,2905.49,2805.42,2636.15,2520.06,2445.28,2377.12,2321.79,2260.59,2284.59,2348.52,2424.70,2481.73,2537.46,2574.35,2503.73,2339.61,2183.42,2024-04-17 07:19:11.546 -0700
2024-04-18,AZPS,3008.60,2892.50,2844.80,2772.80,2831.30,3026.50,3136.60,3041.20,2887.60,2681.60,2787.40,2785.50,2952.60,3145.30,3438.20,3716.70,4031.00,4241.10,4413.60,4302.50,4148.90,3963.50,3658.20,3333.00,2024-04-18 07:19:06.349 -0700
2024-04-18,SCE-TAC,8464.15,8155.48,7922.26,7830.02,7949.57,8427.16,8995.22,9076.37,9035.06,8603.38,8399.49,8304.03,7724.96,7651.23,7904.96,8465.14,8775.51,9371.05,9922.38,10418.81,10536.05,10312.20,9730.04,9045.90,2024-04-18 07:19:06.349 -0700
2024-04-18,NWMT,1269.45,1269.85,1276.70,1288.95,1354.60,1450.80,1512.85,1496.20,1484.15,1452.05,1438.40,1412.45,1377.40,1360.60,1359.35,1365.60,1363.80,1370.75,1388.60,1416.85,1388.55,1331.30,1272.95,1243.05,2024-04-18 07:19:06.349 -0700
2024-04-06,SCL,926.70,903.70,890.40,874.60,883.00,929.10,991.20,1067.40,1091.70,1117.70,1132.30,1119.60,1109.60,1089.80,1074.40,1074.00,1091.00,1094.60,1092.50,1105.30,1103.90,1068.40,1005.60,952.40,2024-04-06 07:19:30.420 -0700
2024-04-05,BANC,1523.45,1540.30,1548.70,1604.75,1728.70,1868.05,1910.60,1967.35,1961.45,1996.85,1986.35,1940.70,1864.10,1730.70,1742.30,1747.10,1766.10,1773.00,1935.80,1931.75,1838.20,1714.40,1622.65,1579.15,2024-04-05 07:19:32.990 -0700
2024-04-05,AVA,1046.00,995.00,997.90,1000.00,1056.30,1144.50,1323.60,1371.70,1398.60,1380.50,1404.90,1376.30,1334.90,1311.50,1275.40,1258.90,1258.60,1257.00,1279.00,1278.50,1262.90,1204.90,1128.60,1062.50,2024-04-05 07:19:32.990 -0700
2024-04-05,PACNW,24836.51,24537.65,24515.17,24584.09,25627.75,27524.08,30039.13,31679.26,31858.77,31515.67,30875.26,30189.72,29595.42,28817.17,27999.51,27778.24,27915.76,28175.43,28380.10,28600.92,28689.16,27776.34,26410.76,25217.71,2024-04-05 07:19:32.990 -0700
2024-04-05,PACE,4643.63,4539.35,4573.03,4603.75,4792.57,5005.71,5279.41,5374.02,5400.53,5243.48,5247.62,5190.56,5166.97,5117.95,5131.11,5211.99,5311.98,5342.48,5409.39,5509.13,5442.75,5245.55,5043.68,4926.08,2024-04-05 07:19:32.990 -0700
2024-04-05,TPWR,469.03,479.90,471.50,482.53,500.67,543.70,590.17,617.63,625.63,625.63,625.80,613.37,584.63,562.60,538.00,521.77,517.13,526.07,526.30,538.47,549.40,531.03,503.07,476.83,2024-04-05 07:19:32.990 -0700
2024-04-05,SDGE-TAC,2005.03,1918.07,1829.81,1823.65,1865.52,1939.06,2115.57,2127.28,2125.38,1934.13,2008.10,1942.84,1583.78,1507.09,1583.73,1604.79,1724.44,1929.10,2242.26,2504.99,2481.68,2411.13,2299.69,2174.64,2024-04-05 07:19:32.990 -0700
2024-04-05,NWMT,1145.95,1171.20,1165.60,1188.35,1231.65,1343.95,1405.40,1415.10,1419.25,1391.95,1356.85,1325.50,1325.80,1323.35,1331.60,1332.30,1347.30,1354.85,1370.60,1369.05,1334.20,1278.90,1230.00,1196.35,2024-04-05 07:19:32.990 -0700
2024-04-05,EPE,663.40,656.60,657.50,668.40,707.00,778.00,787.60,777.90,748.60,765.90,749.60,794.10,820.10,853.10,883.40,929.10,962.30,961.70,948.20,935.60,873.20,814.30,745.50,695.90,2024-04-05 07:19:32.990 -0700
2024-04-05,PACW,2176.30,2166.82,2178.32,2199.24,2331.07,2486.66,2778.99,2944.44,2960.89,2852.24,2713.65,2576.48,2504.36,2411.41,2318.26,2293.70,2303.33,2332.47,2362.35,2411.55,2440.89,2355.19,2230.22,2114.70,2024-04-05 07:19:32.990 -0700
2024-04-05,PGE,2267.20,2227.60,2234.10,2218.40,2314.20,2513.10,2747.50,2927.50,2909.20,2876.40,2748.40,2652.00,2593.80,2533.40,2442.20,2421.20,2434.00,2481.30,2532.30,2571.30,2611.60,2537.40,2419.40,2285.00,2024-04-05 07:19:32.990 -0700
2024-04-06,BPAT,5976.70,5870.30,5876.70,5975.50,6125.80,6407.60,6628.80,7016.20,7265.30,7248.80,7207.50,7199.80,7013.10,6904.50,6758.30,6707.50,6736.30,6775.90,6810.80,6803.80,6768.40,6584.90,6230.90,5989.60,2024-04-06 07:19:30.420 -0700
2024-04-06,PACW,2099.99,2036.10,2034.29,2038.24,2108.14,2198.55,2338.89,2495.10,2593.06,2573.02,2443.13,2334.83,2283.45,2231.10,2208.32,2204.99,2259.89,2282.98,2310.50,2345.39,2363.38,2263.36,2145.82,2030.10,2024-04-06 07:19:30.420 -0700
2024-04-04,TEPC,950.20,920.70,909.30,921.65,955.00,1024.20,1095.60,1071.15,968.70,857.00,810.55,880.65,913.25,946.80,991.80,1082.45,1203.65,1267.60,1270.50,1280.20,1222.05,1152.40,1065.60,991.70,2024-04-04 07:19:31.839 -0700
2024-03-28,NWMT,1229.75,1198.50,1201.60,1225.85,1290.55,1375.35,1440.70,1469.55,1463.10,1475.25,1495.60,1476.55,1443.20,1423.95,1423.55,1416.30,1432.65,1446.40,1452.05,1454.55,1407.05,1341.05,1288.65,1262.15,2024-03-28 07:19:47.859 -0700
2024-03-18,SRP,2723.38,2617.32,2600.62,2670.12,2735.98,2969.37,3143.02,3067.22,3059.54,3040.95,3024.76,2964.40,2940.34,2898.71,2892.67,3092.21,3152.74,3347.17,3532.44,3391.23,3334.03,3261.98,3129.69,2892.98,2024-03-18 07:19:28.240 -0700
2024-02-23,NWMT,1322.90,1328.30,1327.70,1348.05,1401.40,1503.45,1576.90,1588.95,1562.50,1523.20,1489.15,1461.05,1439.15,1418.70,1416.25,1419.20,1443.45,1490.35,1481.40,1460.25,1429.20,1386.55,1340.75,1295.40,2024-02-23 02:20:16.322 -0800
2024-03-29,BCHA,6719.20,6518.60,6434.50,6433.40,6496.10,6755.40,7111.60,7472.30,7786.30,7944.20,7870.20,7832.50,7786.90,7597.50,7403.70,7353.40,7475.70,7567.70,7632.60,7653.90,7667.70,7433.70,7093.20,6762.30,2024-03-29 07:19:22.086 -0700
2024-04-06,BANC,1552.50,1520.40,1532.90,1571.50,1590.25,1681.00,1738.05,1749.20,1663.85,1637.10,1603.90,1589.25,1584.00,1574.50,1594.00,1640.65,1679.05,1712.85,1747.30,1810.85,1712.70,1611.85,1571.05,1510.80,2024-04-06 07:19:30.420 -0700
2024-04-06,PNM,1343.60,1336.70,1334.80,1331.80,1355.70,1399.60,1473.20,1412.30,1393.30,1349.40,1252.70,1210.40,1165.70,1189.90,1217.20,1278.30,1382.90,1430.20,1509.50,1567.10,1534.40,1511.90,1448.60,1394.40,2024-04-06 07:19:30.420 -0700
2024-04-06,AZPS,2941.81,2908.19,2869.63,2858.76,3035.51,2935.25,3106.61,3071.77,2780.46,2370.08,2224.25,1989.64,2057.85,2184.29,2193.54,2319.14,2600.24,2764.25,2956.11,3144.39,3127.31,3070.60,2921.40,2885.16,2024-04-06 07:19:30.420 -0700
2024-04-10,BANC,1367.75,1373.65,1345.30,1385.50,1486.15,1590.00,1689.20,1700.40,1692.55,1685.45,1668.20,1686.10,1717.10,1753.00,1823.25,1891.40,1961.10,1988.25,2069.65,2007.15,1901.45,1740.50,1588.20,1526.45,2024-04-10 07:19:25.076 -0700
2024-04-05,CA ISO-TAC,19761.27,19463.58,19138.32,18774.05,19390.35,20341.11,22007.86,22735.91,22150.86,21399.82,20270.42,17872.60,17186.55,16401.97,16341.27,16612.61,17751.31,19485.12,20792.64,23049.59,23572.65,23133.93,21971.96,20710.96,2024-04-05 07:19:32.990 -0700
2024-04-06,EPE,701.70,649.70,655.90,671.10,663.20,676.90,678.60,702.20,710.40,697.30,655.90,664.80,670.60,680.30,660.40,639.30,674.20,732.10,784.80,773.70,740.90,705.90,663.70,626.80,2024-04-06 07:19:30.420 -0700
2024-04-06,CA ISO-TAC,19827.60,19224.40,18871.99,18293.79,18570.75,19109.22,19468.07,20197.14,18518.87,16318.20,14420.12,13414.02,12921.23,12897.19,12104.14,13099.97,14448.29,16980.22,19026.82,21427.17,22132.66,21877.60,20586.28,19517.04,2024-04-06 07:19:30.420 -0700
2024-04-04,BCHA,6560.34,6467.86,6416.75,6411.88,6549.31,6943.18,7614.15,8161.24,8291.01,8214.18,8095.87,7937.88,7846.91,7694.42,7624.36,7568.13,7599.12,7799.18,7860.05,7922.23,7928.46,7640.74,7169.82,6751.22,2024-04-04 07:19:31.839 -0700
